scraped_date,scraped_time,product_name,product_sku,variant_sku,product_weight,category,member_price,regular_price,final_price,life_stage
02/27/2023, 12:15:29,Black Hawk Lamb & Rice Medium Puppy Food,black-hawk-lamb-&-rice-medium-puppy-food,141732,3kg,Dog-Food-Dry Food,43.99,52.99,52.99,Puppy
02/27/2023, 12:15:29,Black Hawk Lamb & Rice Medium Puppy Food,black-hawk-lamb-&-rice-medium-puppy-food,141733,10kg,Dog-Food-Dry Food,111.99,125.99,125.99,Puppy
02/27/2023, 12:15:29,Black Hawk Lamb & Rice Medium Puppy Food,black-hawk-lamb-&-rice-medium-puppy-food,141734,20kg,Dog-Food-Dry Food,156.99,186.99,186.99,Puppy
02/27/2023, 12:15:29,Supercoat Smartblend Chicken Large Puppy Food 18kg,143129,N/A,18kg,Dog-Food-Dry Food,70,78.99,78.99,Puppy
02/27/2023, 12:15:29,Leaps & Bounds Chicken with Rice Puppy Food,leaps-&-bounds-chicken-&-rice-puppy-food,3214911,3.2kg,Dog-Food-Dry Food,21.32,23.99,23.99,Puppy
02/27/2023, 12:15:29,Leaps & Bounds Chicken with Rice Puppy Food,leaps-&-bounds-chicken-&-rice-puppy-food,3214912,7.5kg,Dog-Food-Dry Food,,34.99,34.99,Puppy
02/27/2023, 12:15:29,Leaps & Bounds Chicken with Rice Puppy Food,leaps-&-bounds-chicken-&-rice-puppy-food,3214913,15kg,Dog-Food-Dry Food,64.99,79.99,79.99,Puppy
02/27/2023, 12:15:29,Leaps & Bounds Grain Free Kangaroo Dog Food,leaps-&-bounds-grain-free-kangaroo-dog-food,3216349,2.3kg,Dog-Food-Dry Food,23.86,26.99,26.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Grain Free Kangaroo Dog Food,leaps-&-bounds-grain-free-kangaroo-dog-food,3216350,12kg,Dog-Food-Dry Food,77.42,89.99,89.99,Adult
02/27/2023, 12:15:29,Advance Med Breed Hlthy Weight Chk Rice Adult Dog Food,advance-med-breed-hlthy-weight-chk-rice-adult-dog-food,30754,2.5kg,Dog-Food-Dry Food,37.81,47.99,47.99,Adult
02/27/2023, 12:15:29,Advance Med Breed Hlthy Weight Chk Rice Adult Dog Food,advance-med-breed-hlthy-weight-chk-rice-adult-dog-food,50689,13kg,Dog-Food-Dry Food,116.99,155.99,155.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Chicken Large Breed Puppy Food,leaps-&-bounds-chicken-large-breed-puppy-food,3216344,15kg,Dog-Food-Dry Food,64.99,79.99,79.99,Puppy
02/27/2023, 12:15:29,Leaps & Bounds Chicken Large Breed Puppy Food,leaps-&-bounds-chicken-large-breed-puppy-food,3216343,7.5kg,Dog-Food-Dry Food,,34.99,34.99,Puppy
02/27/2023, 12:15:29,Leaps & Bounds Sensitive Skin Ocean Fish Dog Food,leaps-&-bounds-sensitive-skin-ocean-fish-dog-food,3218865,3.2kg,Dog-Food-Dry Food,23.86,26.99,26.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Sensitive Skin Ocean Fish Dog Food,leaps-&-bounds-sensitive-skin-ocean-fish-dog-food,3218866,12kg,Dog-Food-Dry Food,75.72,87.99,87.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Adult Oral Care Dog Food,science-diet-oral-care-adult-dog-food,119976,12kg,Dog-Food-Dry Food,136.99,169.99,169.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Adult Oral Care Dog Food,science-diet-oral-care-adult-dog-food,119977,2kg,Dog-Food-Dry Food,37.99,45.99,45.99,Adult
02/27/2023, 12:15:29,Billy & Margot Salmon Superfood Adult Dog Food,billy-&-margot-salmon-superfood-adult-dog-food,135597,1.8kg,Dog-Food-Dry Food,35.99,39.99,39.99,Senior
02/27/2023, 12:15:29,Billy & Margot Salmon Superfood Adult Dog Food,billy-&-margot-salmon-superfood-adult-dog-food,135598,9kg,Dog-Food-Dry Food,102.92,119.99,119.99,Senior
02/27/2023, 12:15:29,Royal Canin Cavalier King Charles Dog Food,royal-canin-cavalier-king-charles-adult-dog-food,118707,7.5kg,Dog-Food-Dry Food,88.58,114.99,114.99,Adult:Senior
02/27/2023, 12:15:29,Royal Canin Cavalier King Charles Dog Food,royal-canin-cavalier-king-charles-adult-dog-food,125526,3kg,Dog-Food-Dry Food,41.41,51.99,51.99,Adult:Senior
02/27/2023, 12:15:29,Hill's Science Diet Canine Adult Large Breed Dog Food - 12kg,132849,N/A,12kg,Dog-Food-Dry Food,134.99,156.99,156.99,Adult
02/27/2023, 12:15:29,Royal Canin Labrador Puppy Food,royal-canin-labrador-puppy-food,76605,3kg,Dog-Food-Dry Food,47.47,53.99,53.99,Puppy
02/27/2023, 12:15:29,Royal Canin Labrador Puppy Food,royal-canin-labrador-puppy-food,76606,12kg,Dog-Food-Dry Food,130.49,168.99,168.99,Puppy
02/27/2023, 12:15:29,Royal Canin Labrador Puppy Food,royal-canin-labrador-puppy-food,140253,1kg,Dog-Food-Dry Food,18.69,24.99,24.99,Puppy
02/27/2023, 12:15:29,Advance Oodles Small Adult Dog Food 2.5kg,139363,N/A,5kg,Dog-Food-Dry Food,37.81,47.99,47.99,Adult
02/27/2023, 12:15:29,Ivory Coat Grain Free Reduced Fat Turkey Mature Adult Dog Food,ivory-coat-grain-free-reduced-fat-turk-senior-dog-food,135620,2kg,Dog-Food-Dry Food,39.09,45.99,45.99,Adult:Senior
02/27/2023, 12:15:29,Ivory Coat Grain Free Reduced Fat Turkey Mature Adult Dog Food,ivory-coat-grain-free-reduced-fat-turk-senior-dog-food,135612,13kg,Dog-Food-Dry Food,127.99,159.99,159.99,Adult:Senior
02/27/2023, 12:15:29,Hill's Science Diet Large Breed Puppy Dog Dry Food,science-diet-large-breed-puppy-food,132861,12kg,Dog-Food-Dry Food,141.29,156.99,156.99,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Large Breed Puppy Dog Dry Food,science-diet-large-breed-puppy-food,96214,3kg,Dog-Food-Dry Food,52.19,61.99,61.99,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Large Breed Puppy Dog Dry Food,science-diet-large-breed-puppy-food,140228,7kg,Dog-Food-Dry Food,101.99,119.99,119.99,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Large Breed Puppy Dog Dry Food,science-diet-large-breed-puppy-food,96215,7.5kg,Dog-Food-Dry Food,,92.37,92.37,Puppy
02/27/2023, 12:15:29,Leaps & Bounds Beef & Vegetable Adult Dog Food,leaps-&-bounds-beef-&-veg-adult-dog-food,3214914,3.2kg,Dog-Food-Dry Food,21.32,23.99,23.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Beef & Vegetable Adult Dog Food,leaps-&-bounds-beef-&-veg-adult-dog-food,3214915,15kg,Dog-Food-Dry Food,64.99,79.99,79.99,Adult
02/27/2023, 12:15:29,SavourLife Grain Free Sensitive OFish Adult Dog Food,savourlife-grain-free-sensitive-ofish-adult-dog-food,140840,2.5kg,Dog-Food-Dry Food,32.29,49.99,39.99,Adult
02/27/2023, 12:15:29,SavourLife Grain Free Sensitive OFish Adult Dog Food,savourlife-grain-free-sensitive-ofish-adult-dog-food,140841,10kg,Dog-Food-Dry Food,102.99,124.99,99.99,Adult
02/27/2023, 12:15:29,Royal Canin Dental Care Medium Adult Dog Food,royal-canin-dental-medium-adult-dog-food,138980,3kg,Dog-Food-Dry Food,43.07,53.99,53.99,Adult
02/27/2023, 12:15:29,Royal Canin Dental Care Medium Adult Dog Food,royal-canin-dental-medium-adult-dog-food,138979,10kg,Dog-Food-Dry Food,109.66,147.99,147.99,Adult
02/27/2023, 12:15:29,SavourLife Grain Free Salmon Adult Dog Food 10kg,135683,N/A,10kg,Dog-Food-Dry Food,102.99,124.99,99.99,Adult
02/27/2023, 12:15:29,Eukanuba Adult Dog Food,eukanuba-adult-dog-food,132940,15kg,Dog-Food-Dry Food,108.98,151.99,151.99,Adult
02/27/2023, 12:15:29,Eukanuba Adult Dog Food,eukanuba-adult-dog-food,132969,3kg,Dog-Food-Dry Food,39.68,43.99,43.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Beef Mature Dog Food,leaps-&-bounds-beef-mature-dog-food,3216345,3.2kg,Dog-Food-Dry Food,21.32,23.99,23.99,Senior
02/27/2023, 12:15:29,Leaps & Bounds Beef Mature Dog Food,leaps-&-bounds-beef-mature-dog-food,3216346,15kg,Dog-Food-Dry Food,64.99,79.99,79.99,Senior
02/27/2023, 12:15:29,Ziwi Peak Air Dried Tripe & Lamb Adult Dog Food,ziwipeak-air-dried-tripe-&-lamb-adult-dog-food,134947,1kg,Dog-Food-Dry Food,73.99,81.99,81.99,Adult
02/27/2023, 12:15:29,Ziwi Peak Air Dried Tripe & Lamb Adult Dog Food,ziwipeak-air-dried-tripe-&-lamb-adult-dog-food,134950,454g,Dog-Food-Dry Food,39.09,45.99,45.99,Adult
02/27/2023, 12:15:29,Ziwi Peak Air Dried Tripe & Lamb Adult Dog Food,ziwipeak-air-dried-tripe-&-lamb-adult-dog-food,134945,2.5kg,Dog-Food-Dry Food,159.99,178.99,178.99,Adult
02/27/2023, 12:15:29,Eukanuba Large Breed Mature & Senior Dog Food 14kg,136160,N/A,14kg,Dog-Food-Dry Food,106,151.99,151.99,Senior
02/27/2023, 12:15:29,Royal Canin Golden Retriever Puppy Dog Food - 12kg,121905,N/A,12kg,Dog-Food-Dry Food,143.65,168.99,168.99,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Puppy Dry Dog Food,science-diet-healthy-developement-puppy-food,137410,7.03kg,Dog-Food-Dry Food,100.3,116.99,116.99,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Puppy Dry Dog Food,science-diet-healthy-developement-puppy-food,132864,12kg,Dog-Food-Dry Food,126.99,156.99,156.99,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Puppy Dry Dog Food,science-diet-healthy-developement-puppy-food,99060,3kg,Dog-Food-Dry Food,52.19,61.99,61.99,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Puppy Dry Dog Food,science-diet-healthy-developement-puppy-food,99062,15kg,Dog-Food-Dry Food,137.69,161.99,161.99,Puppy
02/27/2023, 12:15:29,Ziwi Peak Air Dried Lamb Adult Dog Food,ziwipeak-air-dried-lamb-adult-dog-food,134439,1kg,Dog-Food-Dry Food,73.99,81.99,81.99,Adult
02/27/2023, 12:15:29,Ziwi Peak Air Dried Lamb Adult Dog Food,ziwipeak-air-dried-lamb-adult-dog-food,134442,454g,Dog-Food-Dry Food,39.99,45.99,45.99,Adult
02/27/2023, 12:15:29,Ziwi Peak Air Dried Lamb Adult Dog Food,ziwipeak-air-dried-lamb-adult-dog-food,134943,4kg,Dog-Food-Dry Food,249.99,286.99,286.99,Adult
02/27/2023, 12:15:29,Ziwi Peak Air Dried Lamb Adult Dog Food,ziwipeak-air-dried-lamb-adult-dog-food,134434,2.5kg,Dog-Food-Dry Food,162.99,178.99,178.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Small Bites Adult Dog Food,science-diet-small-bites-adult-dog-food,137404,6.8kg,Dog-Food-Dry Food,98.99,116.99,116.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Small Bites Adult Dog Food,science-diet-small-bites-adult-dog-food,132852,2kg,Dog-Food-Dry Food,35.69,41.99,41.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Small Bites Adult Dog Food,science-diet-small-bites-adult-dog-food,132853,8kg,Dog-Food-Dry Food,,99.99,99.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Small Bites Adult Dog Food,science-diet-small-bites-adult-dog-food,99069,3kg,Dog-Food-Dry Food,,41.83,41.83,Adult
02/27/2023, 12:15:29,Hill's Science Diet Small Bites Adult Dog Food,science-diet-small-bites-adult-dog-food,99068,7.5kg,Dog-Food-Dry Food,,92.37,92.37,Adult
02/27/2023, 12:15:29,Ivory Coat Salmon & Brown Rice Mature Dog Food,ivory-coat-salmon-&-brown-rice-senior-dog-food,138741,2.5kg,Dog-Food-Dry Food,38.49,41.99,41.99,Adult:Senior
02/27/2023, 12:15:29,Ivory Coat Salmon & Brown Rice Mature Dog Food,ivory-coat-salmon-&-brown-rice-senior-dog-food,138747,18kg,Dog-Food-Dry Food,114.74,134.99,134.99,Adult:Senior
02/27/2023, 12:15:29,Ivory Coat Salmon & Brown Rice Mature Dog Food,ivory-coat-salmon-&-brown-rice-senior-dog-food,141685,15kg,Dog-Food-Dry Food,98.99,109.99,109.99,Adult:Senior
02/27/2023, 12:15:29,Taste Of The Wild Pacific Stream Puppy Food 12.2kg,139578,N/A,2kg,Dog-Food-Dry Food,129.99,152.99,152.99,Puppy
02/27/2023, 12:15:29,Ivory Coat Grain Free Lamb & Coconut Oil Adult Dog Food 13kg,140256,N/A,13kg,Dog-Food-Dry Food,121.06,149.99,149.99,Adult
02/27/2023, 12:15:29,Black Hawk Grain Free Chicken Adult Dog Food,black-hawk-grain-free-chicken-adult-dog-food,134248,2.5kg,Dog-Food-Dry Food,47.99,56.99,56.99,Adult
02/27/2023, 12:15:29,Black Hawk Grain Free Chicken Adult Dog Food,black-hawk-grain-free-chicken-adult-dog-food,134249,7kg,Dog-Food-Dry Food,90.09,105.99,105.99,Adult
02/27/2023, 12:15:29,Black Hawk Grain Free Chicken Adult Dog Food,black-hawk-grain-free-chicken-adult-dog-food,134250,15kg,Dog-Food-Dry Food,161.49,197.99,197.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Grain Free Chicken & Vegetable Large Breed Dog Food 12Kg,3217923,N/A,12kg,Dog-Food-Dry Food,77.42,89.99,89.99,Adult
02/27/2023, 12:15:29,Black Hawk Chicken & Rice Large Puppy Food 20kg,141743,N/A,20kg,Dog-Food-Dry Food,156.99,186.99,186.99,Puppy
02/27/2023, 12:15:29,Ivory Coat Chicken & Brown Rice Adult Dog Food,ivory-coat-chicken-&-brown-rice-adult-dog-food,138738,2.5kg,Dog-Food-Dry Food,38.49,41.99,41.99,Adult
02/27/2023, 12:15:29,Ivory Coat Chicken & Brown Rice Adult Dog Food,ivory-coat-chicken-&-brown-rice-adult-dog-food,138744,18kg,Dog-Food-Dry Food,106.24,124.99,124.99,Adult
02/27/2023, 12:15:29,Ivory Coat Chicken & Brown Rice Adult Dog Food,ivory-coat-chicken-&-brown-rice-adult-dog-food,141683,15kg,Dog-Food-Dry Food,112.49,124.99,124.99,Adult
02/27/2023, 12:15:29,Advance Weight Control Large Breed Dog Food - 13kg,122389,N/A,13kg,Dog-Food-Dry Food,116.99,155.99,155.99,Adult
02/27/2023, 12:15:29,Ivory Coat Grain Free Large Breed Lamb Puppy Food,ivory-coat-grain-free-lg-brd-lamb-puppy-food,135616,2kg,Dog-Food-Dry Food,32.29,37.99,37.99,Puppy
02/27/2023, 12:15:29,Ivory Coat Grain Free Large Breed Lamb Puppy Food,ivory-coat-grain-free-lg-brd-lamb-puppy-food,135608,13kg,Dog-Food-Dry Food,121.06,149.99,149.99,Puppy
02/27/2023, 12:15:29,Leaps & Bounds Lamb with Rice & Rosemary Adult Dog Food,leaps-&-bounds-lamb-&-rosemary-adult-dog-food,3214916,3.2kg,Dog-Food-Dry Food,21.32,23.99,23.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Lamb with Rice & Rosemary Adult Dog Food,leaps-&-bounds-lamb-&-rosemary-adult-dog-food,3214917,15kg,Dog-Food-Dry Food,64.99,79.99,79.99,Adult
02/27/2023, 12:15:29,SavourLife Ancient Grains Sensitive Ocean Fish Adult Dog Food,savourlife-ancient-grains-sensitive-ofish-adt-dog-food,140844,3kg,Dog-Food-Dry Food,33.99,49.99,39.99,Adult
02/27/2023, 12:15:29,SavourLife Ancient Grains Sensitive Ocean Fish Adult Dog Food,savourlife-ancient-grains-sensitive-ofish-adt-dog-food,140845,20kg,Dog-Food-Dry Food,124.99,169.99,135.99,Adult
02/27/2023, 12:15:29,Royal Canin Veterinary Hypoallergenic Adult Dog Food 7Kg,136935,N/A,7kg,Dog-Food-Dry Food,126.99,156.99,156.99,Adult
02/27/2023, 12:15:29,Royal Canin Giant Adult Dog Food 15kg,30326,N/A,15kg,Dog-Food-Dry Food,129.99,209.99,209.99,Adult
02/27/2023, 12:15:29,Royal Canin Dachshund Puppy Dog Food 1.5Kg,136804,N/A,5kg,Dog-Food-Dry Food,37.18,43.99,43.99,Puppy
02/27/2023, 12:15:29,Ivory Coat Grain Free Chicken Puppy Food,ivory-coat-grain-free-chicken-puppy-food,135615,2kg,Dog-Food-Dry Food,32.29,37.99,37.99,Puppy
02/27/2023, 12:15:29,Ivory Coat Grain Free Chicken Puppy Food,ivory-coat-grain-free-chicken-puppy-food,135607,13kg,Dog-Food-Dry Food,121.06,149.99,149.99,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Adult Healthy Mobility Large Breed Dry Dog Food,science-diet-large-breed-mobility-adult-dog-food,132863,12kg,Dog-Food-Dry Food,135.99,171.99,171.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Adult Healthy Mobility Large Breed Dry Dog Food,science-diet-large-breed-mobility-adult-dog-food,120863,7.03kg,Dog-Food-Dry Food,,96.99,96.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Adult Healthy Mobility Large Breed Dry Dog Food,science-diet-large-breed-mobility-adult-dog-food,120864,13.61kg,Dog-Food-Dry Food,,141.38,141.38,Adult
02/27/2023, 12:15:29,Supercoat Smartblend Beef Adult Dog Food,supercoat-smartblend-beef-adult-dog-food,143120,18kg,Dog-Food-Dry Food,70,76.99,76.99,Adult
02/27/2023, 12:15:29,Supercoat Smartblend Beef Adult Dog Food,supercoat-smartblend-beef-adult-dog-food,143121,2.8kg,Dog-Food-Dry Food,16.5,19.99,19.99,Adult
02/27/2023, 12:15:29,SavourLife Gluten Free Lamb & Rice Ancient Grain Adult Dog Food 20kg,138840,N/A,20kg,Dog-Food-Dry Food,129.99,158.99,127.19,Adult
02/27/2023, 12:15:29,Advance Lamb Large Breed Adult Dog Food 15kg,134227,N/A,15kg,Dog-Food-Dry Food,114.99,161.99,161.99,Adult
02/27/2023, 12:15:29,Advance Large Breed Chicken Senior Dog Food 15kg,136458,N/A,15kg,Dog-Food-Dry Food,114.99,161.99,161.99,Senior
02/27/2023, 12:15:29,Taste Of The Wild High Prairie Puppy Food 12.2kg,139579,N/A,2kg,Dog-Food-Dry Food,129.99,152.99,152.99,Puppy
02/27/2023, 12:15:29,Leaps & Bounds Grain Free Chicken Dog Food,leaps-&-bounds-grain-free-chicken-dog-food,3216347,2.3kg,Dog-Food-Dry Food,23.86,26.99,26.99,Adult
02/27/2023, 12:15:29,Leaps & Bounds Grain Free Chicken Dog Food,leaps-&-bounds-grain-free-chicken-dog-food,3216348,12kg,Dog-Food-Dry Food,75.72,87.99,87.99,Adult
02/27/2023, 12:15:29,Royal Canin Rottweiler Dog Food 12kg,111923,N/A,12kg,Dog-Food-Dry Food,119.5,165.99,165.99,Adult:Senior
02/27/2023, 12:15:29,Providore Lamb & Venison Adult Dog Food,providore-lamb-&-venison-adult-dog-food,3218048,250g,Dog-Food-Dry Food,21.47,25.99,25.99,Adult
02/27/2023, 12:15:29,Providore Lamb & Venison Adult Dog Food,providore-lamb-&-venison-adult-dog-food,3218052,250g 4PK,Dog-Food-Dry Food,72.88,86.99,86.99,Adult
02/27/2023, 12:15:29,Providore Lamb & Venison Adult Dog Food,providore-lamb-&-venison-adult-dog-food,138811,4.2kg,Dog-Food-Dry Food,206.54,243.99,243.99,Adult
02/27/2023, 12:15:29,Providore Lamb & Venison Adult Dog Food,providore-lamb-&-venison-adult-dog-food,3218056,2.5kg,Dog-Food-Dry Food,144.27,169.99,169.99,Adult
02/27/2023, 12:15:29,Black Hawk Chicken & Rice Medium Puppy Food,black-hawk-chicken-&-rice-medium-puppy-food,141739,3kg,Dog-Food-Dry Food,43.99,52.99,52.99,Puppy
02/27/2023, 12:15:29,Black Hawk Chicken & Rice Medium Puppy Food,black-hawk-chicken-&-rice-medium-puppy-food,141740,10kg,Dog-Food-Dry Food,111.99,125.99,125.99,Puppy
02/27/2023, 12:15:29,Black Hawk Chicken & Rice Medium Puppy Food,black-hawk-chicken-&-rice-medium-puppy-food,141741,20kg,Dog-Food-Dry Food,156.99,186.99,186.99,Puppy
02/27/2023, 12:15:29,Black Hawk Grain Free Ocean Fish Puppy Dog Food,black-hawk-grain-free-ocean-fish-all-breed-puppy-food,138864,15kg,Dog-Food-Dry Food,170.99,209.99,209.99,Puppy
02/27/2023, 12:15:29,Black Hawk Grain Free Ocean Fish Puppy Dog Food,black-hawk-grain-free-ocean-fish-all-breed-puppy-food,136767,2.5kg,Dog-Food-Dry Food,48.99,57.99,57.99,Puppy
02/27/2023, 12:15:29,Black Hawk Grain Free Ocean Fish Puppy Dog Food,black-hawk-grain-free-ocean-fish-all-breed-puppy-food,136768,7kg,Dog-Food-Dry Food,93.99,110.99,110.99,Puppy
02/27/2023, 12:15:29,SavourLife Gluten Free Ocean Fish Ancient Grain Adt Dog Food 20kg,136864,N/A,20kg,Dog-Food-Dry Food,140.99,169.99,135.99,Adult
02/27/2023, 12:15:29,Eukanuba Medium Breed Mature And Senior Dog Food,eukanuba-mature-&-senior-dog-food,132935,15kg,Dog-Food-Dry Food,109.99,151.99,151.99,Senior
02/27/2023, 12:15:29,Eukanuba Medium Breed Mature And Senior Dog Food,eukanuba-mature-&-senior-dog-food,132977,3kg,Dog-Food-Dry Food,38.99,43.99,43.99,Senior
02/27/2023, 12:15:29,Royal Canin Dental Care Mini Adult Dog Food 3kg,138985,N/A,3kg,Dog-Food-Dry Food,45.81,61.99,61.99,Adult
02/27/2023, 12:15:29,CopRice Working Dog Beef Adult Dog Food 20kg,137617,N/A,20kg,Dog-Food-Dry Food,61.52,65.99,65.99,Adult
02/27/2023, 12:15:29,Royal Canin Giant Junior Dog Food - 15kg,50631,N/A,15kg,Dog-Food-Dry Food,168.99,209.99,209.99,Puppy
02/27/2023, 12:15:29,Hill's Science Diet Perfect Weight Adult Small & Toy Breed Dog Food,science-diet-toy&sm-brd-perfect-weight-adult-dog-food,132037,1.81kg,Dog-Food-Dry Food,37.99,45.99,45.99,Adult
02/27/2023, 12:15:29,Hill's Science Diet Perfect Weight Adult Small & Toy Breed Dog Food,science-diet-toy&sm-brd-perfect-weight-adult-dog-food,132038,6.8kg,Dog-Food-Dry Food,96.99,118.99,118.99,Adult
02/27/2023, 12:15:29,Pro Plan Optirestore Sensitive Skin and Stomach Adult Dog Food,pro-plan-optirestore-sen-skin-&-stomach-adult-dog-food,132784,10kg,Dog-Food-Dry Food,,105.99,105.99,Adult
02/27/2023, 12:15:29,Pro Plan Optirestore Sensitive Skin and Stomach Adult Dog Food,pro-plan-optirestore-sen-skin-&-stomach-adult-dog-food,135515,12kg,Dog-Food-Dry Food,133.68,157.99,157.99,Adult
02/27/2023, 12:15:29,Pro Plan Optirestore Sensitive Skin and Stomach Adult Dog Food,pro-plan-optirestore-sen-skin-&-stomach-adult-dog-food,132772,2.5kg,Dog-Food-Dry Food,40.99,47.99,47.99,Adult
02/27/2023, 12:15:29,Royal Canin Bulldog Adult Dog Food 12kg,131993,N/A,12kg,Dog-Food-Dry Food,117.15,162.99,162.99,Adult:Senior
02/27/2023, 12:15:29,Leaps & Bounds Grain Free Lamb Puppy Food,leaps-&-bounds-grain-free-lamb-puppy-food,3216351,2.3kg,Dog-Food-Dry Food,23.86,26.99,26.99,Puppy
02/27/2023, 12:15:29,Leaps & Bounds Grain Free Lamb Puppy Food,leaps-&-bounds-grain-free-lamb-puppy-food,3216352,12kg,Dog-Food-Dry Food,77.42,89.99,89.99,Puppy
02/27/2023, 12:15:29,Royal Canin Medium Digestive Adult Dog Food 12kg,143804,N/A,12kg,Dog-Food-Dry Food,143.99,169.99,169.99,Adult
02/27/2023, 12:15:29,Providore Chicken Adult Dog Food,providore-chicken-adult-dog-food,138809,4.2kg,Dog-Food-Dry Food,206.54,243.99,243.99,Adult
02/27/2023, 12:15:29,Providore Chicken Adult Dog Food,providore-chicken-adult-dog-food,3218050,250g,Dog-Food-Dry Food,21.47,25.99,25.99,Adult
02/27/2023, 12:15:29,Providore Chicken Adult Dog Food,providore-chicken-adult-dog-food,3218054,250g 4PK,Dog-Food-Dry Food,72.88,86.99,86.99,Adult
02/27/2023, 12:15:29,Providore Chicken Adult Dog Food,providore-chicken-adult-dog-food,3218058,2.5kg,Dog-Food-Dry Food,144.27,169.99,169.99,Adult
02/27/2023, 12:15:29,Royal Canin Pug Adult Dog Food,royal-canin-pug-adult-dog-food,126394,3kg,Dog-Food-Dry Food,41.41,51.99,51.99,Adult
02/27/2023, 12:15:29,Royal Canin Pug Adult Dog Food,royal-canin-pug-adult-dog-food,135033,500g,Dog-Food-Dry Food,11.91,14.99,14.99,Adult
02/27/2023, 12:15:29,Royal Canin Veterinary Gastro Intst LF Adult Dog Food 6Kg,136932,N/A,6kg,Dog-Food-Dry Food,101.99,133.99,133.99,Adult
02/27/2023, 12:15:29,Stockman & Paddock Working Dog Med Breed Adult Dog Food 20kg,144639,N/A,20kg,Dog-Food-Dry Food,50.99,59.99,59.99,Adult
02/27/2023, 12:15:29,Savourlife Ancient Grains 7 Plus Senior Dog Food,savourlife-ancient-grains-7-plus-senior-dog-food,139559,20kg,Dog-Food-Dry Food,144.49,158.99,127.19,Senior
02/27/2023, 12:15:29,Savourlife Ancient Grains 7 Plus Senior Dog Food,savourlife-ancient-grains-7-plus-senior-dog-food,139558,3kg,Dog-Food-Dry Food,39.09,45.99,36.79,Senior
02/27/2023, 12:15:29,Black Hawk Grain Free Lamb Adult Dog Food,black-hawk-grain-free-lamb-adult-dog-food,134251,2.5kg,Dog-Food-Dry Food,47.99,56.99,56.99,Adult
02/27/2023, 12:15:29,Black Hawk Grain Free Lamb Adult Dog Food,black-hawk-grain-free-lamb-adult-dog-food,134252,7kg,Dog-Food-Dry Food,90.09,105.99,105.99,Adult
02/27/2023, 12:15:29,Black Hawk Grain Free Lamb Adult Dog Food,black-hawk-grain-free-lamb-adult-dog-food,134253,15kg,Dog-Food-Dry Food,155.99,197.99,197.99,Adult
02/27/2023, 12:15:29,Royal Canin French Bulldog Puppy Dog Food 3Kg,136798,N/A,3kg,Dog-Food-Dry Food,46.63,53.99,53.99,Puppy
02/27/2023, 12:15:29,Royal Canin Chihuahua Adult Dog Food,royal-canin-chihuahua-adult-dog-food,135029,500g,Dog-Food-Dry Food,13.49,14.99,14.99,Adult
02/27/2023, 12:15:29,Royal Canin Chihuahua Adult Dog Food,royal-canin-chihuahua-adult-dog-food,98329,1.5kg,Dog-Food-Dry Food,32.59,41.99,41.99,Adult
02/27/2023, 12:15:29,Wellness Core Ocean Dog Food,wellness-core-ocean-adult-dog-food,3210438,1.8kg,Dog-Food-Dry Food,42.49,49.99,49.99,Adult
02/27/2023, 12:15:29,Wellness Core Ocean Dog Food,wellness-core-ocean-adult-dog-food,3215046,10kg,Dog-Food-Dry Food,128.9,164.99,164.99,Adult
02/27/2023, 12:15:29,Eukanuba Large Breed Puppy Food,eukanuba-large-breed-puppy-food,132980,15kg,Dog-Food-Dry Food,116.99,158.99,158.99,Puppy
02/27/2023, 12:15:29,Eukanuba Large Breed Puppy Food,eukanuba-large-breed-puppy-food,126636,9kg,Dog-Food-Dry Food,,99.49,99.49,Puppy
02/27/2023, 12:15:29,Eukanuba Large Breed Puppy Food,eukanuba-large-breed-puppy-food,126585,3kg,Dog-Food-Dry Food,,39.76,39.76,Puppy
02/27/2023, 12:15:29,Eukanuba Large Breed Puppy Food,eukanuba-large-breed-puppy-food,126641,15kg,Dog-Food-Dry Food,,132.63,132.63,Puppy
