Scraped_Time,Scraped_Date,SKU,Product_Name,Slug,Product_Variant,Size,Price,Description,Ingredients,Rating,Reviews,Availability
 21:23:25,02/13/2023,SKU-000986,Advance Large Puppy Dry Dog Food Chicken with Rice,advance-large-puppy-dry-dog-food-chicken-with-rice,Advance Large Puppy Dry Dog Food Chicken with Rice 3kg,3kg,39.79,"Your large breed puppy had got a lot of growing to do before they’ll be ready to keep up with the big boys. Made with real chicken and packed with a healthy balance of calories, calcium and phosphorous, Advance Large Puppy Dry Dog Food is specially formulated to support optimal growth in your puppy. Offering a natural source of colostrum for defence against digestive upset, this special puppy recipe also comes enriched with DHA and choline to support healthy brain and eye development. Designed to promote healthy skin and a shiny coat, this delicious dog food is packed with omega 3 and 6, plus zinc, and also contains chondroitin and glucosamine for optimal joint health and mobility. Give your puppy the complete and balanced diet they need to grow up and up and up! Complete and balanced nutrition for large breed puppies Chondroitin and glucosamine for joint health and mobility Colostrum to prevent digestive upset DHA and choline for healthy eye and brain development Omega 3 and 6 plus zinc for healthy skin and a shiny coat","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			28.0%		74.7 g Fat, crude 			17.0%		45.3 g Moisture 			8.50%		22.7 g Ash 				9.0%		24.8 g Calcium				1.5%		4.0gPhosphorus			1.1%		2.9g	DHA(min)			0.03g		0.08g	Choline				146.6mg		391mgVitamin E (min.) 		50 IU 		133IUZinc (min.)			10.8 mg 	28.8mgLinoleic Acid (min.) 		1.4g		3.8g Omega 3 (min.) 			0.11g 	        0.3g Omega 6 (min.)			1.4g		3.8gChondroitin (min)		2 mg		5.3 mgGlucosamine (min)		5 mg		13.3 mg",3,2,True
 21:23:25,02/13/2023,SKU-900268,Advance Large Puppy Dry Dog Food Chicken with Rice,advance-large-puppy-dry-dog-food-chicken-with-rice,Advance Large Puppy Dry Dog Food Chicken with Rice 6kg,6kg,77.99,"Your large breed puppy had got a lot of growing to do before they’ll be ready to keep up with the big boys. Made with real chicken and packed with a healthy balance of calories, calcium and phosphorous, Advance Large Puppy Dry Dog Food is specially formulated to support optimal growth in your puppy. Offering a natural source of colostrum for defence against digestive upset, this special puppy recipe also comes enriched with DHA and choline to support healthy brain and eye development. Designed to promote healthy skin and a shiny coat, this delicious dog food is packed with omega 3 and 6, plus zinc, and also contains chondroitin and glucosamine for optimal joint health and mobility. Give your puppy the complete and balanced diet they need to grow up and up and up! Complete and balanced nutrition for large breed puppies Chondroitin and glucosamine for joint health and mobility Colostrum to prevent digestive upset DHA and choline for healthy eye and brain development Omega 3 and 6 plus zinc for healthy skin and a shiny coat","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			28.0%		74.7 g Fat, crude 			17.0%		45.3 g Moisture 			8.50%		22.7 g Ash 				9.0%		24.8 g Calcium				1.5%		4.0gPhosphorus			1.1%		2.9g	DHA(min)			0.03g		0.08g	Choline				146.6mg		391mgVitamin E (min.) 		50 IU 		133IUZinc (min.)			10.8 mg 	28.8mgLinoleic Acid (min.) 		1.4g		3.8g Omega 3 (min.) 			0.11g 	        0.3g Omega 6 (min.)			1.4g		3.8gChondroitin (min)		2 mg		5.3 mgGlucosamine (min)		5 mg		13.3 mg",3,2,False
 21:23:25,02/13/2023,SKU-000973,Advance Large Puppy Dry Dog Food Chicken with Rice,advance-large-puppy-dry-dog-food-chicken-with-rice,Advance Large Puppy Dry Dog Food Chicken with Rice 15kg,15kg,124.49,"Your large breed puppy had got a lot of growing to do before they’ll be ready to keep up with the big boys. Made with real chicken and packed with a healthy balance of calories, calcium and phosphorous, Advance Large Puppy Dry Dog Food is specially formulated to support optimal growth in your puppy. Offering a natural source of colostrum for defence against digestive upset, this special puppy recipe also comes enriched with DHA and choline to support healthy brain and eye development. Designed to promote healthy skin and a shiny coat, this delicious dog food is packed with omega 3 and 6, plus zinc, and also contains chondroitin and glucosamine for optimal joint health and mobility. Give your puppy the complete and balanced diet they need to grow up and up and up! Complete and balanced nutrition for large breed puppies Chondroitin and glucosamine for joint health and mobility Colostrum to prevent digestive upset DHA and choline for healthy eye and brain development Omega 3 and 6 plus zinc for healthy skin and a shiny coat","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			28.0%		74.7 g Fat, crude 			17.0%		45.3 g Moisture 			8.50%		22.7 g Ash 				9.0%		24.8 g Calcium				1.5%		4.0gPhosphorus			1.1%		2.9g	DHA(min)			0.03g		0.08g	Choline				146.6mg		391mgVitamin E (min.) 		50 IU 		133IUZinc (min.)			10.8 mg 	28.8mgLinoleic Acid (min.) 		1.4g		3.8g Omega 3 (min.) 			0.11g 	        0.3g Omega 6 (min.)			1.4g		3.8gChondroitin (min)		2 mg		5.3 mgGlucosamine (min)		5 mg		13.3 mg",3,2,True
 21:23:25,02/13/2023,SKU-001002,Advance Large Puppy Dry Dog Food Chicken with Rice,advance-large-puppy-dry-dog-food-chicken-with-rice,Advance Large Puppy Dry Dog Food Chicken with Rice 20kg,20kg,132.59,"Your large breed puppy had got a lot of growing to do before they’ll be ready to keep up with the big boys. Made with real chicken and packed with a healthy balance of calories, calcium and phosphorous, Advance Large Puppy Dry Dog Food is specially formulated to support optimal growth in your puppy. Offering a natural source of colostrum for defence against digestive upset, this special puppy recipe also comes enriched with DHA and choline to support healthy brain and eye development. Designed to promote healthy skin and a shiny coat, this delicious dog food is packed with omega 3 and 6, plus zinc, and also contains chondroitin and glucosamine for optimal joint health and mobility. Give your puppy the complete and balanced diet they need to grow up and up and up! Complete and balanced nutrition for large breed puppies Chondroitin and glucosamine for joint health and mobility Colostrum to prevent digestive upset DHA and choline for healthy eye and brain development Omega 3 and 6 plus zinc for healthy skin and a shiny coat","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			28.0%		74.7 g Fat, crude 			17.0%		45.3 g Moisture 			8.50%		22.7 g Ash 				9.0%		24.8 g Calcium				1.5%		4.0gPhosphorus			1.1%		2.9g	DHA(min)			0.03g		0.08g	Choline				146.6mg		391mgVitamin E (min.) 		50 IU 		133IUZinc (min.)			10.8 mg 	28.8mgLinoleic Acid (min.) 		1.4g		3.8g Omega 3 (min.) 			0.11g 	        0.3g Omega 6 (min.)			1.4g		3.8gChondroitin (min)		2 mg		5.3 mgGlucosamine (min)		5 mg		13.3 mg",3,2,True
 21:23:25,02/13/2023,SKU-900269,Advance Large Puppy Dry Dog Food Chicken with Rice,advance-large-puppy-dry-dog-food-chicken-with-rice,Advance Large Puppy Dry Dog Food Chicken with Rice 30kg,30kg,243.99,"Your large breed puppy had got a lot of growing to do before they’ll be ready to keep up with the big boys. Made with real chicken and packed with a healthy balance of calories, calcium and phosphorous, Advance Large Puppy Dry Dog Food is specially formulated to support optimal growth in your puppy. Offering a natural source of colostrum for defence against digestive upset, this special puppy recipe also comes enriched with DHA and choline to support healthy brain and eye development. Designed to promote healthy skin and a shiny coat, this delicious dog food is packed with omega 3 and 6, plus zinc, and also contains chondroitin and glucosamine for optimal joint health and mobility. Give your puppy the complete and balanced diet they need to grow up and up and up! Complete and balanced nutrition for large breed puppies Chondroitin and glucosamine for joint health and mobility Colostrum to prevent digestive upset DHA and choline for healthy eye and brain development Omega 3 and 6 plus zinc for healthy skin and a shiny coat","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			28.0%		74.7 g Fat, crude 			17.0%		45.3 g Moisture 			8.50%		22.7 g Ash 				9.0%		24.8 g Calcium				1.5%		4.0gPhosphorus			1.1%		2.9g	DHA(min)			0.03g		0.08g	Choline				146.6mg		391mgVitamin E (min.) 		50 IU 		133IUZinc (min.)			10.8 mg 	28.8mgLinoleic Acid (min.) 		1.4g		3.8g Omega 3 (min.) 			0.11g 	        0.3g Omega 6 (min.)			1.4g		3.8gChondroitin (min)		2 mg		5.3 mgGlucosamine (min)		5 mg		13.3 mg",3,2,True
 21:23:25,02/13/2023,SKU-900270,Advance Large Puppy Dry Dog Food Chicken with Rice,advance-large-puppy-dry-dog-food-chicken-with-rice,Advance Large Puppy Dry Dog Food Chicken with Rice 40kg,40kg,259.89,"Your large breed puppy had got a lot of growing to do before they’ll be ready to keep up with the big boys. Made with real chicken and packed with a healthy balance of calories, calcium and phosphorous, Advance Large Puppy Dry Dog Food is specially formulated to support optimal growth in your puppy. Offering a natural source of colostrum for defence against digestive upset, this special puppy recipe also comes enriched with DHA and choline to support healthy brain and eye development. Designed to promote healthy skin and a shiny coat, this delicious dog food is packed with omega 3 and 6, plus zinc, and also contains chondroitin and glucosamine for optimal joint health and mobility. Give your puppy the complete and balanced diet they need to grow up and up and up! Complete and balanced nutrition for large breed puppies Chondroitin and glucosamine for joint health and mobility Colostrum to prevent digestive upset DHA and choline for healthy eye and brain development Omega 3 and 6 plus zinc for healthy skin and a shiny coat","Nutritional  Composition	Per 100g	Per 1000 kcalProtein crude			28.0%		74.7 g Fat, crude 			17.0%		45.3 g Moisture 			8.50%		22.7 g Ash 				9.0%		24.8 g Calcium				1.5%		4.0gPhosphorus			1.1%		2.9g	DHA(min)			0.03g		0.08g	Choline				146.6mg		391mgVitamin E (min.) 		50 IU 		133IUZinc (min.)			10.8 mg 	28.8mgLinoleic Acid (min.) 		1.4g		3.8g Omega 3 (min.) 			0.11g 	        0.3g Omega 6 (min.)			1.4g		3.8gChondroitin (min)		2 mg		5.3 mgGlucosamine (min)		5 mg		13.3 mg",3,2,True
 21:23:25,02/13/2023,SKU-001135,Optimum Puppy Wet Dog Food Chicken & Rice Wet Dog Food Cans,optimum-puppy-wet-dog-food-chicken-rice-wet-dog-food-can,Optimum Puppy Wet Dog Food Chicken & Rice Wet Dog Food Cans 12x700g,12x700g,59.99,"Healthy, nutritious, and packed with irresistibly meaty flavours, this delicious puppy food recipe is specially formulated to support optimal growth and development in the newest member of your fur family. Backed by celebrity vet, Dr Chris Brown, this completely and nutritional balanced recipe contains optimal levels of vitamins and minerals, along with high-quality protein sources to support healthy muscle development. Enriched with DHA, this Australian-made puppy food is designed to promote healthy brain and vision development, so that your dog can enjoy a happier and healthier life in adulthood. 100% complete and balanced nutrition for puppies Made with real meat for a rich source of high-quality protein Optimal balance of vitamins and minerals Enriched with DHA for healthy brain and eye development",ME (calc) 115 kcal/100 g; Crude Protein 7.5 %; Crude Fat 10.0 %; Calcium 0.3 %; DHA 0.08 %,,,True
 21:23:25,02/13/2023,SKU-901177,Optimum Puppy Wet Dog Food Chicken & Rice Wet Dog Food Cans,optimum-puppy-wet-dog-food-chicken-rice-wet-dog-food-can,Optimum Puppy Wet Dog Food Chicken & Rice Wet Dog Food Cans 24x700g,24x700g,117.59,"Healthy, nutritious, and packed with irresistibly meaty flavours, this delicious puppy food recipe is specially formulated to support optimal growth and development in the newest member of your fur family. Backed by celebrity vet, Dr Chris Brown, this completely and nutritional balanced recipe contains optimal levels of vitamins and minerals, along with high-quality protein sources to support healthy muscle development. Enriched with DHA, this Australian-made puppy food is designed to promote healthy brain and vision development, so that your dog can enjoy a happier and healthier life in adulthood. 100% complete and balanced nutrition for puppies Made with real meat for a rich source of high-quality protein Optimal balance of vitamins and minerals Enriched with DHA for healthy brain and eye development",ME (calc) 115 kcal/100 g; Crude Protein 7.5 %; Crude Fat 10.0 %; Calcium 0.3 %; DHA 0.08 %,,,True
 21:23:25,02/13/2023,SKU-001331,Hill's Science Diet Puppy Wet Dog Food Savory Stew Chicken & Vegetables Cans,hills-science-diet-puppy-savory-stew-chken-vegetables-canned-dog-food,Hill's Science Diet Puppy Wet Dog Food Savory Stew Chicken & Vegetables Cans 12x363g,12x363g,56.99,"Giving your puppy the best start to life begins with choosing the right diet to support their developmental needs. Made with deliciously succulent chicken in a stew of tasty vegetables, Hill’s Science Diet Puppy Savoury Stew is made with natural ingredients that offer precisely balanced nutrients to promote strong bones and teeth as your puppy develops. Containing carefully tailored nutrition, this delicious puppy food is specially formulated with highly digestible ingredients for greater digestive health and improved stool quality. Specially formulated for growing puppies Balanced minerals for strong bones and teeth Easy-to-digest ingredients for improved digestive health",N/A,,,True
 21:23:25,02/13/2023,SKU-901206,Hill's Science Diet Puppy Wet Dog Food Savory Stew Chicken & Vegetables Cans,hills-science-diet-puppy-savory-stew-chken-vegetables-canned-dog-food,Hill's Science Diet Puppy Wet Dog Food Savory Stew Chicken & Vegetables Cans 24x363g,24x363g,111.69,"Giving your puppy the best start to life begins with choosing the right diet to support their developmental needs. Made with deliciously succulent chicken in a stew of tasty vegetables, Hill’s Science Diet Puppy Savoury Stew is made with natural ingredients that offer precisely balanced nutrients to promote strong bones and teeth as your puppy develops. Containing carefully tailored nutrition, this delicious puppy food is specially formulated with highly digestible ingredients for greater digestive health and improved stool quality. Specially formulated for growing puppies Balanced minerals for strong bones and teeth Easy-to-digest ingredients for improved digestive health",N/A,,,True
 21:23:25,02/13/2023,SKU-000054,Royal Canin Maxi Puppy Wet Dog Food,royal-canin-maxi-puppy-wet-dog-food,Royal Canin Maxi Puppy Wet Dog Food 10x140g,10x140g,39.99,"Maximum nutrition for extra-large pooches, Royal Canin Maxi Puppy Wet Dog Food is specially formulated for large breed puppies between 2-15 months of age. Boasting an adapted size and texture, and a tantalising aroma to tempt even the more reluctant appetites, this delicious dog food comes enriched with key nutrients, including vitamins E and C to promote a strong and healthy immune system. The recipe also contains the omega 3 fatty acid, DHA, which helps support brain development and promote learning in those all-important early puppy training sessions. Specially formulated for large breed puppies between 2-15 months of age Adapted size, texture, and aroma is perfect for puppy teeth and appetites Vitamins E and C for a healthy and strong immune system Enriched with DHA for brain development and early learning","Composition: Meat and animal derivatives, cereals, vegetableprotein extracts, oils and fats, derivatives of vegetable origin,minerals, yeasts.Nutritional additives: Vitamin D: 150 IU, Iron: 5 mg, Iodine: 0.34 mg, Copper:2.7 mg, Manganese: 1.4 mg, Zinc: 14 mg - Technological additives: Clinoptilolite ofsedimentary origin: 2 g.",,,True
 21:23:25,02/13/2023,SKU-901251,Royal Canin Maxi Puppy Wet Dog Food,royal-canin-maxi-puppy-wet-dog-food,Royal Canin Maxi Puppy Wet Dog Food 40x140g,40x140g,156.79,"Maximum nutrition for extra-large pooches, Royal Canin Maxi Puppy Wet Dog Food is specially formulated for large breed puppies between 2-15 months of age. Boasting an adapted size and texture, and a tantalising aroma to tempt even the more reluctant appetites, this delicious dog food comes enriched with key nutrients, including vitamins E and C to promote a strong and healthy immune system. The recipe also contains the omega 3 fatty acid, DHA, which helps support brain development and promote learning in those all-important early puppy training sessions. Specially formulated for large breed puppies between 2-15 months of age Adapted size, texture, and aroma is perfect for puppy teeth and appetites Vitamins E and C for a healthy and strong immune system Enriched with DHA for brain development and early learning","Composition: Meat and animal derivatives, cereals, vegetableprotein extracts, oils and fats, derivatives of vegetable origin,minerals, yeasts.Nutritional additives: Vitamin D: 150 IU, Iron: 5 mg, Iodine: 0.34 mg, Copper:2.7 mg, Manganese: 1.4 mg, Zinc: 14 mg - Technological additives: Clinoptilolite ofsedimentary origin: 2 g.",,,False
 21:23:25,02/13/2023,SKU-000113,Eukanuba Puppy Medium Breed Dry Dog Food,eukanuba-puppy-medium-breed-dry-dog-food,Eukanuba Puppy Medium Breed Dry Dog Food 3kg,3kg,40.39,"Designed to support medium-sized puppies as they grow, Eukanuba Puppy Medium Breed Dry Dog Food is rich in animal proteins, calcium and phosphorous for strong bones, healthy joints and optimal muscle mass. Enriched with DHA for brain development, this delicious dog food will help your dog grow up smarter, for great alertness and trainability. Specially formulated for happy tummies and stronger immune systems, Medium Breed Dry Puppy Food contains natural fibres, a healthy prebiotic blend and optimal levels of vitamin E. Specially formulated for medium-sized puppy breeds DHA for brain development High quality proteins, calcium and phosphorus for strong bones, healthy joints and muscle development Fibres and prebiotics for healthy digestion Enriched with Vitamin E for cell function and fat metabolism","INGREDIENTS: dehydrated poultry protein, wheat, corn, poultry fat, barley, brewers rice, dried plain beet pulp, fish oil, hydrolysed poultry protein, yeast products, sunflower oil, potassium chloride, salt, fructooligosaccharides, choline chloride, vitamins (DL-alpha tocopherol acetate (source of vitamin E), vitamin A, vitamin B5, vitamin B3, biotin, vitamin B6, vitamin B12, vitamin B1, vitamin D, vitamin B2, folic acid), antioxidants, trace minerals (zinc, manganese, iron, copper, potassium, sodium selenite)",5,1,True
 21:23:25,02/13/2023,SKU-900094,Eukanuba Puppy Medium Breed Dry Dog Food,eukanuba-puppy-medium-breed-dry-dog-food,Eukanuba Puppy Medium Breed Dry Dog Food 6Kg,6Kg,79.19,"Designed to support medium-sized puppies as they grow, Eukanuba Puppy Medium Breed Dry Dog Food is rich in animal proteins, calcium and phosphorous for strong bones, healthy joints and optimal muscle mass. Enriched with DHA for brain development, this delicious dog food will help your dog grow up smarter, for great alertness and trainability. Specially formulated for happy tummies and stronger immune systems, Medium Breed Dry Puppy Food contains natural fibres, a healthy prebiotic blend and optimal levels of vitamin E. Specially formulated for medium-sized puppy breeds DHA for brain development High quality proteins, calcium and phosphorus for strong bones, healthy joints and muscle development Fibres and prebiotics for healthy digestion Enriched with Vitamin E for cell function and fat metabolism","INGREDIENTS: dehydrated poultry protein, wheat, corn, poultry fat, barley, brewers rice, dried plain beet pulp, fish oil, hydrolysed poultry protein, yeast products, sunflower oil, potassium chloride, salt, fructooligosaccharides, choline chloride, vitamins (DL-alpha tocopherol acetate (source of vitamin E), vitamin A, vitamin B5, vitamin B3, biotin, vitamin B6, vitamin B12, vitamin B1, vitamin D, vitamin B2, folic acid), antioxidants, trace minerals (zinc, manganese, iron, copper, potassium, sodium selenite)",5,1,True
 21:23:25,02/13/2023,SKU-000114,Eukanuba Puppy Medium Breed Dry Dog Food,eukanuba-puppy-medium-breed-dry-dog-food,Eukanuba Puppy Medium Breed Dry Dog Food 15kg,15kg,122.99,"Designed to support medium-sized puppies as they grow, Eukanuba Puppy Medium Breed Dry Dog Food is rich in animal proteins, calcium and phosphorous for strong bones, healthy joints and optimal muscle mass. Enriched with DHA for brain development, this delicious dog food will help your dog grow up smarter, for great alertness and trainability. Specially formulated for happy tummies and stronger immune systems, Medium Breed Dry Puppy Food contains natural fibres, a healthy prebiotic blend and optimal levels of vitamin E. Specially formulated for medium-sized puppy breeds DHA for brain development High quality proteins, calcium and phosphorus for strong bones, healthy joints and muscle development Fibres and prebiotics for healthy digestion Enriched with Vitamin E for cell function and fat metabolism","INGREDIENTS: dehydrated poultry protein, wheat, corn, poultry fat, barley, brewers rice, dried plain beet pulp, fish oil, hydrolysed poultry protein, yeast products, sunflower oil, potassium chloride, salt, fructooligosaccharides, choline chloride, vitamins (DL-alpha tocopherol acetate (source of vitamin E), vitamin A, vitamin B5, vitamin B3, biotin, vitamin B6, vitamin B12, vitamin B1, vitamin D, vitamin B2, folic acid), antioxidants, trace minerals (zinc, manganese, iron, copper, potassium, sodium selenite)",5,1,True
 21:23:25,02/13/2023,SKU-900095,Eukanuba Puppy Medium Breed Dry Dog Food,eukanuba-puppy-medium-breed-dry-dog-food,Eukanuba Puppy Medium Breed Dry Dog Food 30Kg,30Kg,241.09,"Designed to support medium-sized puppies as they grow, Eukanuba Puppy Medium Breed Dry Dog Food is rich in animal proteins, calcium and phosphorous for strong bones, healthy joints and optimal muscle mass. Enriched with DHA for brain development, this delicious dog food will help your dog grow up smarter, for great alertness and trainability. Specially formulated for happy tummies and stronger immune systems, Medium Breed Dry Puppy Food contains natural fibres, a healthy prebiotic blend and optimal levels of vitamin E. Specially formulated for medium-sized puppy breeds DHA for brain development High quality proteins, calcium and phosphorus for strong bones, healthy joints and muscle development Fibres and prebiotics for healthy digestion Enriched with Vitamin E for cell function and fat metabolism","INGREDIENTS: dehydrated poultry protein, wheat, corn, poultry fat, barley, brewers rice, dried plain beet pulp, fish oil, hydrolysed poultry protein, yeast products, sunflower oil, potassium chloride, salt, fructooligosaccharides, choline chloride, vitamins (DL-alpha tocopherol acetate (source of vitamin E), vitamin A, vitamin B5, vitamin B3, biotin, vitamin B6, vitamin B12, vitamin B1, vitamin D, vitamin B2, folic acid), antioxidants, trace minerals (zinc, manganese, iron, copper, potassium, sodium selenite)",5,1,True
 21:23:25,02/13/2023,SKU-000040,Royal Canin Maxi Puppy Dry Dog Food,royal-canin-maxi-puppy-dry-dog-food,Royal Canin Maxi Puppy Dry Dog Food 4kg,4kg,60.99,"Your large breed pup has a lot of growing ahead of them, so give them the nutritional support of Royal Canin Maxi Puppy Dry Dog Food. Expertly tailored to the nutritional needs of large breed puppies between 2-15 months of age, this tasty recipe contains a combination of prebiotics (MOS) and highly digestible proteins to promote a balance of intestinal microbiota for digestive health. Enriched with an omega 3 fatty acid (DHA) to support brain development and early learning, this puppy food recipe also contains key nutrients, such as vitamins E and C for a healthy and robust immune system. Specially formulated for large breed puppies Suitable for puppies between 2-15 months of age Supports a healthy immune system Omega 3 fatty acid (DHA) for brain development and learning Contains prebiotics and highly digestible proteins for a balanced intestinal microbiota","Composition:Dehydrated poultry protein, rice, maize flour, wheat gluten*, animal fats, maize, wheat flour, hydrolysed animal proteins, beet pulp, maize gluten, vegetable fibres, minerals, soya oil, fish oil, fructo-oligosaccharides, psyllium husks and seeds, hydrolysed yeast (source of manno-oligosaccharides and betaglucans) (0.29%), algal oil Schizochytrium sp. (source of DHA), Yucca Schidigera juice, marigold meal, glucosamine from fermentation, hydrolysed cartilage (source of chondroitin). * L.I.P.: protein selected for its very high digestibility.Nutritional additives: Vitamin A: 15500 IU, Vitamin D3: 1000 IU, Iron: 42 mg, Iodine: 4.2 mg, Copper: 13 mg, Manganese: 54 mg, Zinc: 136 mg, Selenium: 0.07 mg - Technological additives: Clinoptilolite of sedimentary origin: 10 g - Preservatives - Antioxidants.",4,1,True
 21:23:25,02/13/2023,SKU-900034,Royal Canin Maxi Puppy Dry Dog Food,royal-canin-maxi-puppy-dry-dog-food,Royal Canin Maxi Puppy Dry Dog Food 8Kg,8Kg,119.49,"Your large breed pup has a lot of growing ahead of them, so give them the nutritional support of Royal Canin Maxi Puppy Dry Dog Food. Expertly tailored to the nutritional needs of large breed puppies between 2-15 months of age, this tasty recipe contains a combination of prebiotics (MOS) and highly digestible proteins to promote a balance of intestinal microbiota for digestive health. Enriched with an omega 3 fatty acid (DHA) to support brain development and early learning, this puppy food recipe also contains key nutrients, such as vitamins E and C for a healthy and robust immune system. Specially formulated for large breed puppies Suitable for puppies between 2-15 months of age Supports a healthy immune system Omega 3 fatty acid (DHA) for brain development and learning Contains prebiotics and highly digestible proteins for a balanced intestinal microbiota","Composition:Dehydrated poultry protein, rice, maize flour, wheat gluten*, animal fats, maize, wheat flour, hydrolysed animal proteins, beet pulp, maize gluten, vegetable fibres, minerals, soya oil, fish oil, fructo-oligosaccharides, psyllium husks and seeds, hydrolysed yeast (source of manno-oligosaccharides and betaglucans) (0.29%), algal oil Schizochytrium sp. (source of DHA), Yucca Schidigera juice, marigold meal, glucosamine from fermentation, hydrolysed cartilage (source of chondroitin). * L.I.P.: protein selected for its very high digestibility.Nutritional additives: Vitamin A: 15500 IU, Vitamin D3: 1000 IU, Iron: 42 mg, Iodine: 4.2 mg, Copper: 13 mg, Manganese: 54 mg, Zinc: 136 mg, Selenium: 0.07 mg - Technological additives: Clinoptilolite of sedimentary origin: 10 g - Preservatives - Antioxidants.",4,1,True
 21:23:25,02/13/2023,SKU-000041,Royal Canin Maxi Puppy Dry Dog Food,royal-canin-maxi-puppy-dry-dog-food,Royal Canin Maxi Puppy Dry Dog Food 15kg,15kg,139.99,"Your large breed pup has a lot of growing ahead of them, so give them the nutritional support of Royal Canin Maxi Puppy Dry Dog Food. Expertly tailored to the nutritional needs of large breed puppies between 2-15 months of age, this tasty recipe contains a combination of prebiotics (MOS) and highly digestible proteins to promote a balance of intestinal microbiota for digestive health. Enriched with an omega 3 fatty acid (DHA) to support brain development and early learning, this puppy food recipe also contains key nutrients, such as vitamins E and C for a healthy and robust immune system. Specially formulated for large breed puppies Suitable for puppies between 2-15 months of age Supports a healthy immune system Omega 3 fatty acid (DHA) for brain development and learning Contains prebiotics and highly digestible proteins for a balanced intestinal microbiota","Composition:Dehydrated poultry protein, rice, maize flour, wheat gluten*, animal fats, maize, wheat flour, hydrolysed animal proteins, beet pulp, maize gluten, vegetable fibres, minerals, soya oil, fish oil, fructo-oligosaccharides, psyllium husks and seeds, hydrolysed yeast (source of manno-oligosaccharides and betaglucans) (0.29%), algal oil Schizochytrium sp. (source of DHA), Yucca Schidigera juice, marigold meal, glucosamine from fermentation, hydrolysed cartilage (source of chondroitin). * L.I.P.: protein selected for its very high digestibility.Nutritional additives: Vitamin A: 15500 IU, Vitamin D3: 1000 IU, Iron: 42 mg, Iodine: 4.2 mg, Copper: 13 mg, Manganese: 54 mg, Zinc: 136 mg, Selenium: 0.07 mg - Technological additives: Clinoptilolite of sedimentary origin: 10 g - Preservatives - Antioxidants.",4,1,True
 21:23:25,02/13/2023,SKU-900035,Royal Canin Maxi Puppy Dry Dog Food,royal-canin-maxi-puppy-dry-dog-food,Royal Canin Maxi Puppy Dry Dog Food 30Kg,30Kg,274.39,"Your large breed pup has a lot of growing ahead of them, so give them the nutritional support of Royal Canin Maxi Puppy Dry Dog Food. Expertly tailored to the nutritional needs of large breed puppies between 2-15 months of age, this tasty recipe contains a combination of prebiotics (MOS) and highly digestible proteins to promote a balance of intestinal microbiota for digestive health. Enriched with an omega 3 fatty acid (DHA) to support brain development and early learning, this puppy food recipe also contains key nutrients, such as vitamins E and C for a healthy and robust immune system. Specially formulated for large breed puppies Suitable for puppies between 2-15 months of age Supports a healthy immune system Omega 3 fatty acid (DHA) for brain development and learning Contains prebiotics and highly digestible proteins for a balanced intestinal microbiota","Composition:Dehydrated poultry protein, rice, maize flour, wheat gluten*, animal fats, maize, wheat flour, hydrolysed animal proteins, beet pulp, maize gluten, vegetable fibres, minerals, soya oil, fish oil, fructo-oligosaccharides, psyllium husks and seeds, hydrolysed yeast (source of manno-oligosaccharides and betaglucans) (0.29%), algal oil Schizochytrium sp. (source of DHA), Yucca Schidigera juice, marigold meal, glucosamine from fermentation, hydrolysed cartilage (source of chondroitin). * L.I.P.: protein selected for its very high digestibility.Nutritional additives: Vitamin A: 15500 IU, Vitamin D3: 1000 IU, Iron: 42 mg, Iodine: 4.2 mg, Copper: 13 mg, Manganese: 54 mg, Zinc: 136 mg, Selenium: 0.07 mg - Technological additives: Clinoptilolite of sedimentary origin: 10 g - Preservatives - Antioxidants.",4,1,True
 21:23:25,02/13/2023,SKU-002038,Taste of the Wild Pacific Stream Grain Free Natural Dry Puppy Food Salmon,taste-of-the-wild-pacific-stream-grain-free-natural-dry-puppy-food-salmon,Taste of the Wild Pacific Stream Grain Free Natural Dry Puppy Food Salmon 2kg,2kg,35.49,"Packed with all the nutritional goodness your puppy needs to get the best start to life, Taste of the Wild Pacific Stream Grain Free Natural Dry Puppy Food is a deliciously meaty, natural and grain-free meal, inspired by the ancestral diet of dogs. Made with real salmon for a rich source of protein and omega fatty acids, plus sweet potato and peas for a highly digestible source of energy, this delicious puppy food has everything your pup needs to grow up healthy and strong. The special formula contains salmon oil for a natural source of DHA for brain development, plus the nutritional goodness of antioxidant-rich blueberries and raspberries for a welcome boost to the immune system. Containing added chicory root, this delicious natural puppy food also helps to promote healthy digestion to keep your puppy happy, healthy and comfortable throughout their vital formative months. Made with real salmon for a rich source of protein Added peas and sweet potato for a rich source of highly digestible energy Antioxidant-rich formula for a strong immune system Omega 3 and 6 fatty acids for skin and coat health Contains dried chicory root for optimal digestion","Salmon (17%), ocean fish meal, sweet potatoes, potatoes, peas, pea protein, canola oil, tomato pomace, smoked salmon (4%), salmon meal (2%), salmon oil (a source of DHA), minerals, dried chicory roots, yucca schidigera extract, tomatoes, blueberries, raspberries.",0,0,True
