Product_Id,Product_Slug,Brand,Product_Name,Product_Size,Offer_Price,Recommended_Price,Description,Ingredients,Feeding_Guide,Reviews_Count,Rating
17236,love-em-kangaroo-training-treats-for-dogs-200gm,Love em,Love Em Kangaroo Training Treats For Dogs 200gm,Kangaroo ,$4.95,$5.99,"Love Em Chicken Training Treats For Dogs Are Yummy Snacks Packed Full Of Natural High Quality IngredientsShow your pal how much you love them with these tasty treats!A healthy reward with high-quality ingredients, perfect for any day of the weekThe small, soft, chewy treats are great for training your pal new skills and tricksMade with high-quality chicken from trusted Australian farmersHigh in proteinLow in fatNo artificial colours or flavoursGreat size for training and to place inside your pocket or training pouchIrresistibly soft, chewy texture makes them easy to consumeThe tasty chicken flavour will have your dog licking their lips for more and have them on their very best behaviourPresented in a re-sealable bag to lock in the freshnessSuitable for dogs of all shapes and sizesDimensions1.2cm diameter","IngredientsPoultry Meal, Wheat, Glycerine, Rice, Natural Humectant, Potato Starch, Apple Cider Vinegar, Salt, Natural Palatant, Potassium Sorbate, Natural AntioxidantGuaranteed AnalysisCrude Protein (min) 24%, Crude Fat (min) 6%Metabolisable Energy265 kcal/100g",Feeding GuideFeed as a snack or as a training treat as part of a healthy dietThis product is intended for supplemental feeding onlyAlways provide fresh drinking water for your dogDog SizeDaily Feeding AmountUnder 5kg5g5 &ndash; 10kg10g10 &ndash; 15kg15g15kg +20g,161,4.96
17238,love-em-beef-liver-training-treats-for-dogs-200gm,Love em,Love Em Beef Liver Training Treats For Dogs 200gm,Liver ,$4.95,$5.99,"Love Em Chicken Training Treats For Dogs Are Yummy Snacks Packed Full Of Natural High Quality IngredientsShow your pal how much you love them with these tasty treats!A healthy reward with high-quality ingredients, perfect for any day of the weekThe small, soft, chewy treats are great for training your pal new skills and tricksMade with high-quality chicken from trusted Australian farmersHigh in proteinLow in fatNo artificial colours or flavoursGreat size for training and to place inside your pocket or training pouchIrresistibly soft, chewy texture makes them easy to consumeThe tasty chicken flavour will have your dog licking their lips for more and have them on their very best behaviourPresented in a re-sealable bag to lock in the freshnessSuitable for dogs of all shapes and sizesDimensions1.2cm diameter","IngredientsPoultry Meal, Wheat, Glycerine, Rice, Natural Humectant, Potato Starch, Apple Cider Vinegar, Salt, Natural Palatant, Potassium Sorbate, Natural AntioxidantGuaranteed AnalysisCrude Protein (min) 24%, Crude Fat (min) 6%Metabolisable Energy265 kcal/100g",Feeding GuideFeed as a snack or as a training treat as part of a healthy dietThis product is intended for supplemental feeding onlyAlways provide fresh drinking water for your dogDog SizeDaily Feeding AmountUnder 5kg5g5 &ndash; 10kg10g10 &ndash; 15kg15g15kg +20g,161,4.96
17236,love-em-kangaroo-training-treats-for-dogs-200gm,Love em,Love Em Kangaroo Training Treats For Dogs 200gm,Kangaroo ,$4.95,$5.99,"Love Em Kangaroo Mini Training Treats For Dogs Are Yummy Snacks Packed Full Of Natural High Quality IngredientsShow your pal how much you love them with these tasty treats!A healthy reward with high-quality ingredients, perfect for any day of the weekThe small, soft, chewy treats are great for training your pal new skills and tricksMade with premium quality kangaroo meat from trusted Australian farmsHigh in proteinLow in fatNo artificial colours or flavoursThe bite-sized treats are great for training and to place inside your pocket or training pouchIrresistibly soft, chewy texture makes them easy to consumeThe tasty kangaroo flavour will have your dog licking their lips for more and have them on their very best behaviourPresented in a re-sealable bag to lock in the freshnessSuitable for dogs of all shapes and sizesDimensions1cm diameter","IngredientsKangaroo Meal, Wheat, Glycerine, Rice, Natural Humectant, Potato Starch, Apple Cider, Vinegar, Salt, Natural Palatant, Potassium Sorbate, Natural AntioxidantGuaranteed AnalysisCrude Protein (min) 24%, Crude Fat (min) 6%Metabolisable Energy265 kcal/100g",Feeding GuideFeed as a snack or as a training treat as part of a healthy dietThis product is intended for supplemental feeding onlyAlways provide fresh drinking water for your dogDog SizeDaily Feeding AmountUnder 5kg5g5 &ndash; 10kg10g10 &ndash; 15kg15g15kg +20g,161,4.96
17237,love-em-chicken-training-treats-for-dogs-200gm,Love em,Love Em Chicken Training Treats For Dogs 200gm,Chicken ,$4.95,$5.99,"Love Em Kangaroo Mini Training Treats For Dogs Are Yummy Snacks Packed Full Of Natural High Quality IngredientsShow your pal how much you love them with these tasty treats!A healthy reward with high-quality ingredients, perfect for any day of the weekThe small, soft, chewy treats are great for training your pal new skills and tricksMade with premium quality kangaroo meat from trusted Australian farmsHigh in proteinLow in fatNo artificial colours or flavoursThe bite-sized treats are great for training and to place inside your pocket or training pouchIrresistibly soft, chewy texture makes them easy to consumeThe tasty kangaroo flavour will have your dog licking their lips for more and have them on their very best behaviourPresented in a re-sealable bag to lock in the freshnessSuitable for dogs of all shapes and sizesDimensions1cm diameter","IngredientsKangaroo Meal, Wheat, Glycerine, Rice, Natural Humectant, Potato Starch, Apple Cider, Vinegar, Salt, Natural Palatant, Potassium Sorbate, Natural AntioxidantGuaranteed AnalysisCrude Protein (min) 24%, Crude Fat (min) 6%Metabolisable Energy265 kcal/100g",Feeding GuideFeed as a snack or as a training treat as part of a healthy dietThis product is intended for supplemental feeding onlyAlways provide fresh drinking water for your dogDog SizeDaily Feeding AmountUnder 5kg5g5 &ndash; 10kg10g10 &ndash; 15kg15g15kg +20g,161,4.96
17238,love-em-beef-liver-training-treats-for-dogs-200gm,Love em,Love Em Beef Liver Training Treats For Dogs 200gm,Liver ,$4.95,$5.99,"Love Em Kangaroo Mini Training Treats For Dogs Are Yummy Snacks Packed Full Of Natural High Quality IngredientsShow your pal how much you love them with these tasty treats!A healthy reward with high-quality ingredients, perfect for any day of the weekThe small, soft, chewy treats are great for training your pal new skills and tricksMade with premium quality kangaroo meat from trusted Australian farmsHigh in proteinLow in fatNo artificial colours or flavoursThe bite-sized treats are great for training and to place inside your pocket or training pouchIrresistibly soft, chewy texture makes them easy to consumeThe tasty kangaroo flavour will have your dog licking their lips for more and have them on their very best behaviourPresented in a re-sealable bag to lock in the freshnessSuitable for dogs of all shapes and sizesDimensions1cm diameter","IngredientsKangaroo Meal, Wheat, Glycerine, Rice, Natural Humectant, Potato Starch, Apple Cider, Vinegar, Salt, Natural Palatant, Potassium Sorbate, Natural AntioxidantGuaranteed AnalysisCrude Protein (min) 24%, Crude Fat (min) 6%Metabolisable Energy265 kcal/100g",Feeding GuideFeed as a snack or as a training treat as part of a healthy dietThis product is intended for supplemental feeding onlyAlways provide fresh drinking water for your dogDog SizeDaily Feeding AmountUnder 5kg5g5 &ndash; 10kg10g10 &ndash; 15kg15g15kg +20g,161,4.96
14612,balanced-life-australian-cow-hoof-beef-chew-filled-with-kangaroo-treat-for-dogs,Balanced Life,Balanced Life Australian Cow Hoof Beef Chew Filled With Kangaroo Treat For Dogs,,$8.64,$8.99,"Balanced Life Cow Hoof Beef Chew Filled With Kangaroo Stuffing Single Treat For Dogs Is Yummy Natural Healthy Long Lasting Morsel To Reward Your Canine FriendThis tasty, tough morsel combines free-range beef and kangaroo to keep your pooch occupied for hours on endMade simply using a single beef hoof and filled with scrumptious kangaroo meat pasteDouble the meat, double the deliciousness, and double the nutritional value!The gentle air-drying process locks in the nutrition for an extremely healthy treat for your poochGrain-free &ndash; great for sensitive canines with allergiesHigh in protein to support healthy muscles, bone, skin and hairMade with all-natural ingredientsSuper tough and durable for long-lasting enjoymentRough and bumpy textureFun hoof shape to add extra excitement to snack timeAssists dental cleaning through the natural abrasive action of your dog&rsquo;s teeth against the hard treatBalanced Life treats are lovingly crafted for your special canine friendProudly Australian made and owned&ndash; ingredients are sourced locally to ensure optimal freshness and qualityFamily owned company dedicated to providing supreme nutrition for all pets to ensure the best quality life of your furry companionEndorsed by veterinariansacross Australia who are involved in the creation process to produce the very best, scientifically proven nutritionSustainable practises&ndash;production occurs in an air-drying kitchen that is powered using the largest solar thermal roof in the southern hemisphereEnvironmentally friendly&ndash; natural, gentle and sustainable practises conserving the Australian environmentEthically sourced ingredients&ndash;exquisite natural ingredients are sourcedAustralia wide from clean, pristine environments  DimensionsDimensions for natural treat pieces can vary &ndash; this is an approximate guide onlyApprox. 12cm x 7cm x 5.5cmNoteThe treats are a natural product, so they will vary in shapeand sizeThe size and shape of the treat is selected at randomThe dimensions listed are an approximate guide only, and treat size may differ from the above dimensionsThe image used is for demonstration purposes and a treat may differ in shape to the image","IngredientsBeef Hoof (Kangaroo, Potato Starch, Coconut Glycerin, Molasses, Guar Gum, Salt, Bamboo Fibre, Potato Fibre, Hickory Smoke, Mixed Tocopherols)Guaranteed AnalysisCrude Protein(min) &ndash; 39%, Crude Fat(min) &ndash; 5.4%, Crude Fibre(max) &ndash; 1.5%, Moisture(max) &ndash; 20%Calculated Calorie Content3,017 kcal ME/kg (419 kcal/treat)","Feeding GuideTreats are intended for intermittent or supplemental feeding onlySuitable for dogs of all adult dog breeds, sizes and activity levelsAdjust feeding quantity to suit your dogEnsure drinking water is available at all timesSupervise your dog when they are eating the treat",18,5
4384,greenies-dental-treats-original-teenie-for-dogs-2-7kg-65-treats-510gm-mega-pack,Greenies,Greenies Dental Treats Original Teenie For Dogs 2-7kg (65 Treats) 510gm Mega Pack,510g (65 Treats),$28.50,$40.00,"Greenies Dental Treats For Dogs Are Tasty Chewy Rewards That Can Improve Oral HealthHelps clean yourdog&rsquo;steeth by using a natural chewing action to wipe away both plaque and tartar build up from the tooth surfacesRemoving plaque and tartar helps to freshen the breath and keep the gums healthyVeterinarian recommendedDeveloped for use as a daily treatMade with natural ingredientsLow in fat and high in proteinHighly soluble ingredients for quick and easy digestionHighly palatable and great tastingChewy, flexible texture - allows your dog's teeth tosink into the treat for a greater cleaning effectFun toothbrush shape and green in colour!Provides environmental enrichment and stimulating activity to keep your pal entertainedA safe option to satisfy your dog&rsquo;s instinctive drive to chewRecommended forLarge: Dogs 22-45kgRegular: Dogs 11-22kgPetite: Dogs 7-11kgTeenie: Dogs 2-7kgSize SelectionA range of treat sizes are available to ensure the correct texture and hardness for the different biting and chewing capabilities of different breeds of dogsIt is important to select the appropriate chew for the size of your dog &ndash; dog should not be able to eat it quickly or without a lot of chewing effortNot suitable for dogs less than 2 kg body weight or less than 6 months of age","IngredientsWheat flour, wheat gluten, glycerin, gelatin, oat fibre, water, lecithin, natural poultry flavour, minerals (dicalcium phosphate, potassium chloride, calcium carbonate, magnesium amino acid chelate, zinc amino acid chelate, iron amino acid chelate, copper amino acid chelate, manganese amino acid chelate, selenium, potassium iodide), dried apple pomace, choline chloride, fruit juice colour, vitamins (dl-alpha tocopherol acetate [source of vitamin E], vitamin B12 supplement, d-calcium pantothenate [vitamin B5], niacin supplement , vitamin A supplement, riboflavin supplement, [vitamin B2], vitamin D3 supplement, biotin, pyridoxine hydrochloride [vitamin B6], thiamine mononitrate [vitamin B1], folic acid), tumeric colourNutritional AnalysisCrude Protein (min) 30%, Crude Fat (min) 5.5%, Crude Fat (max) 7%, Crude Fibre (max) 6%, Moisture (max) 15%, Calcium (min) 0.5%, Phosphorus (min) 0.4%, Niacin (min) 14mg/kgTotal Calories Per ChewLarge: 145Regular: 90Petite: 55Teenie: 26",Feeding GuidelinesFeed one chew per daySupervise your dog to ensure the treat is adequately chewed &ndash; gulping chews in large pieces can be harmful to your dogNot suitable for dogs less than 2kg or less than 6 months of ageAlways provide fresh drinking water for your dogChew SizeSuitable for dogsTeenie2-7 kg body weightPetite7-11 kg body weightRegular11-22 kg body weightLarge22-45 kg body weight,229,5
11643,greenies-dental-treats-original-teenie-for-dogs-2-7kg-129-treats-1kg-value-pack,Greenies,Greenies Dental Treats Original Teenie For Dogs 2-7kg (129 Treats) 1kg Value Pack ,1kg (129 Treats),$48.89,$70.00,"Greenies Dental Treats For Dogs Are Tasty Chewy Rewards That Can Improve Oral HealthHelps clean yourdog&rsquo;steeth by using a natural chewing action to wipe away both plaque and tartar build up from the tooth surfacesRemoving plaque and tartar helps to freshen the breath and keep the gums healthyVeterinarian recommendedDeveloped for use as a daily treatMade with natural ingredientsLow in fat and high in proteinHighly soluble ingredients for quick and easy digestionHighly palatable and great tastingChewy, flexible texture - allows your dog's teeth tosink into the treat for a greater cleaning effectFun toothbrush shape and green in colour!Provides environmental enrichment and stimulating activity to keep your pal entertainedA safe option to satisfy your dog&rsquo;s instinctive drive to chewRecommended forLarge: Dogs 22-45kgRegular: Dogs 11-22kgPetite: Dogs 7-11kgTeenie: Dogs 2-7kgSize SelectionA range of treat sizes are available to ensure the correct texture and hardness for the different biting and chewing capabilities of different breeds of dogsIt is important to select the appropriate chew for the size of your dog &ndash; dog should not be able to eat it quickly or without a lot of chewing effortNot suitable for dogs less than 2 kg body weight or less than 6 months of age","IngredientsWheat flour, wheat gluten, glycerin, gelatin, oat fibre, water, lecithin, natural poultry flavour, minerals (dicalcium phosphate, potassium chloride, calcium carbonate, magnesium amino acid chelate, zinc amino acid chelate, iron amino acid chelate, copper amino acid chelate, manganese amino acid chelate, selenium, potassium iodide), dried apple pomace, choline chloride, fruit juice colour, vitamins (dl-alpha tocopherol acetate [source of vitamin E], vitamin B12 supplement, d-calcium pantothenate [vitamin B5], niacin supplement , vitamin A supplement, riboflavin supplement, [vitamin B2], vitamin D3 supplement, biotin, pyridoxine hydrochloride [vitamin B6], thiamine mononitrate [vitamin B1], folic acid), tumeric colourNutritional AnalysisCrude Protein (min) 30%, Crude Fat (min) 5.5%, Crude Fat (max) 7%, Crude Fibre (max) 6%, Moisture (max) 15%, Calcium (min) 0.5%, Phosphorus (min) 0.4%, Niacin (min) 14mg/kgTotal Calories Per ChewLarge: 145Regular: 90Petite: 55Teenie: 26",Feeding GuidelinesFeed one chew per daySupervise your dog to ensure the treat is adequately chewed &ndash; gulping chews in large pieces can be harmful to your dogNot suitable for dogs less than 2kg or less than 6 months of ageAlways provide fresh drinking water for your dogChew SizeSuitable for dogsTeenie2-7 kg body weightPetite7-11 kg body weightRegular11-22 kg body weightLarge22-45 kg body weight,229,5
12988,greenies-dental-treats-original-teenie-for-dogs-2-7kg-258-treats-2kg-value-pack,Greenies,Greenies Dental Treats Original Teenie For Dogs 2-7kg (258 Treats) 2kg Value Pack ,2kg (258 Treats),$120.69,$140.00,"Greenies Dental Treats For Dogs Are Tasty Chewy Rewards That Can Improve Oral HealthHelps clean yourdog&rsquo;steeth by using a natural chewing action to wipe away both plaque and tartar build up from the tooth surfacesRemoving plaque and tartar helps to freshen the breath and keep the gums healthyVeterinarian recommendedDeveloped for use as a daily treatMade with natural ingredientsLow in fat and high in proteinHighly soluble ingredients for quick and easy digestionHighly palatable and great tastingChewy, flexible texture - allows your dog's teeth tosink into the treat for a greater cleaning effectFun toothbrush shape and green in colour!Provides environmental enrichment and stimulating activity to keep your pal entertainedA safe option to satisfy your dog&rsquo;s instinctive drive to chewRecommended forLarge: Dogs 22-45kgRegular: Dogs 11-22kgPetite: Dogs 7-11kgTeenie: Dogs 2-7kgSize SelectionA range of treat sizes are available to ensure the correct texture and hardness for the different biting and chewing capabilities of different breeds of dogsIt is important to select the appropriate chew for the size of your dog &ndash; dog should not be able to eat it quickly or without a lot of chewing effortNot suitable for dogs less than 2 kg body weight or less than 6 months of age","IngredientsWheat flour, wheat gluten, glycerin, gelatin, oat fibre, water, lecithin, natural poultry flavour, minerals (dicalcium phosphate, potassium chloride, calcium carbonate, magnesium amino acid chelate, zinc amino acid chelate, iron amino acid chelate, copper amino acid chelate, manganese amino acid chelate, selenium, potassium iodide), dried apple pomace, choline chloride, fruit juice colour, vitamins (dl-alpha tocopherol acetate [source of vitamin E], vitamin B12 supplement, d-calcium pantothenate [vitamin B5], niacin supplement , vitamin A supplement, riboflavin supplement, [vitamin B2], vitamin D3 supplement, biotin, pyridoxine hydrochloride [vitamin B6], thiamine mononitrate [vitamin B1], folic acid), tumeric colourNutritional AnalysisCrude Protein (min) 30%, Crude Fat (min) 5.5%, Crude Fat (max) 7%, Crude Fibre (max) 6%, Moisture (max) 15%, Calcium (min) 0.5%, Phosphorus (min) 0.4%, Niacin (min) 14mg/kgTotal Calories Per ChewLarge: 145Regular: 90Petite: 55Teenie: 26",Feeding GuidelinesFeed one chew per daySupervise your dog to ensure the treat is adequately chewed &ndash; gulping chews in large pieces can be harmful to your dogNot suitable for dogs less than 2kg or less than 6 months of ageAlways provide fresh drinking water for your dogChew SizeSuitable for dogsTeenie2-7 kg body weightPetite7-11 kg body weightRegular11-22 kg body weightLarge22-45 kg body weight,229,5
11268,petz-tucker-australian-cow-hoof-beef-chew-natural-lamb-coated-treat-for-dogs,Petz Tucker,Petz Tucker Australian Cow Hoof Beef Chew Natural Lamb Coated Treat For Dogs,Lamb,$4.10,$7.00,"Petz Tucker Australian Cow Hoof Chew Dipped In Liver Flavour Treat For Dogs Is A Yummy Long Lasting Tough Treat That Your Dog Will LoveA tough and durable, long-lasting treat for your well-deserving canine friendExtremely tasty with beef flavourKeeps your dog mentally and physical stimulated for hoursEncourages good oral care through contact with teeth and gums as your dog enjoys chewing on the hoofPreserved through natural air drying to retain nutrition and goodnessThe all-natural cow hoof is smeared with 100% liver paste inside the hoof and then slow dried to create a delectable, enduring snackDimensions (Approximate)Dimensions for natural treat pieces can vary &ndash; this is an approximate guide only12cm x 6cm x 4.5cmNoteThe treats are a natural product, so they will vary in shapeand sizeThe size and shape of the treat is selected at randomThe dimensions listed are an approximate guide only, and treat size may differ from the above dimensionsThe image used is for demonstration purposes and a treat may differ in shape to the image",Ingredients100% natural cow hoof smeared with 100% liver paste,Feeding GuideFeed as a treat in conjunction with a complete and balanced dietAlways provide fresh drinking waterIt is recommended to supervise your dog when they are chewing a treat,220,5
11269,petz-tucker-australian-cow-hoof-beef-chew-natural-liver-coated-treat-for-dogs,Petz Tucker,Petz Tucker Australian Cow Hoof Beef Chew Natural Liver Coated Treat For Dogs,Liver,$4.10,$7.00,"Petz Tucker Australian Cow Hoof Chew Dipped In Liver Flavour Treat For Dogs Is A Yummy Long Lasting Tough Treat That Your Dog Will LoveA tough and durable, long-lasting treat for your well-deserving canine friendExtremely tasty with beef flavourKeeps your dog mentally and physical stimulated for hoursEncourages good oral care through contact with teeth and gums as your dog enjoys chewing on the hoofPreserved through natural air drying to retain nutrition and goodnessThe all-natural cow hoof is smeared with 100% liver paste inside the hoof and then slow dried to create a delectable, enduring snackDimensions (Approximate)Dimensions for natural treat pieces can vary &ndash; this is an approximate guide only12cm x 6cm x 4.5cmNoteThe treats are a natural product, so they will vary in shapeand sizeThe size and shape of the treat is selected at randomThe dimensions listed are an approximate guide only, and treat size may differ from the above dimensionsThe image used is for demonstration purposes and a treat may differ in shape to the image",Ingredients100% natural cow hoof smeared with 100% liver paste,Feeding GuideFeed as a treat in conjunction with a complete and balanced dietAlways provide fresh drinking waterIt is recommended to supervise your dog when they are chewing a treat,220,5
1287,greenies-dental-treats-original-regular-for-dogs-11-22kg-12-treats-340g,Greenies,Greenies Dental Treats Original Regular For Dogs 11-22kg (12 Treats) 340g,340g (12 Treats),$30.02,$32.00,"Greenies Dental Treats For Dogs Are Tasty Chewy Rewards That Can Improve Oral HealthHelps clean yourdog&rsquo;steeth by using natural a chewing action to wipe away both plaque and tartar build up from the tooth surfacesRemoving plaque and tartar helps to freshen the breath and keep the gums healthyVeterinarian recommendedDeveloped for use as a daily treatMade with natural ingredientsLow in fat and high in proteinHighly soluble ingredients for quick and easy digestionHighly palatable and great tastingChewy, flexible texture - allows your dog's teeth tosink into the treat for a greater cleaning effectFun toothbrush shape and green in colour!Provides environmental enrichment and stimulating activity to keep your pal entertainedA safe option to satisfy your dog&rsquo;s instinctive drive to chewRecommended forLarge: Dogs 22-45kgRegular: Dogs 11-22kgPetite: Dogs 7-11kgTeenie: Dogs 2-7kgSize SelectionA range of treat sizes are available to ensure the correct texture and hardness for the different biting and chewing capabilities of different breeds of dogsIt is important to select the appropriate chew for the size of your dog &ndash; dog should not be able to eat it quickly or without a lot of chewing effortNot suitable for dogs less than 2 kg body weight or less than 6 months of age","IngredientsWheat flour, wheat gluten, glycerin, gelatin, oat fibre, water, lecithin, natural poultry flavour, minerals (dicalcium phosphate, potassium chloride, calcium carbonate, magnesium amino acid chelate, zinc amino acid chelate, iron amino acid chelate, copper amino acid chelate, manganese amino acid chelate, selenium, potassium iodide), dried apple pomace, choline chloride, fruit juice colour, vitamins (dl-alpha tocopherol acetate [source of vitamin E], vitamin B12 supplement, d-calcium pantothenate [vitamin B5], niacin supplement, vitamin A supplement, riboflavin supplement [vitamin B2], vitamin D3 supplement, biotin, pyridoxine hydrochloride [vitamin B6], thiamine mononitrate [vitamin B1], folic acid), tumeric colourNutritional AnalysisCrude Protein (min) 30%, Crude Fat (min) 5.5%, Crude Fat (max) 7%, Crude Fibre (max) 6%, Moisture (max) 15%, Calcium (min) 0.5%, Phosphorus (min) 0.4%, Niacin (min) 14mg/kgTotal Calories Per ChewLarge: 145Regular: 90Petite: 55Teenie: 26",Feeding GuidelinesFeed one chew per daySupervise your dog to ensure the treat is adequately chewed &ndash; gulping chews in large pieces can be harmful to your dogNot suitable for dogs less than 2kg or less than 6 months of ageAlways provide fresh drinking water for your dogChew SizeSuitable for dogsTeenie2-7 kg body weightPetite7-11 kg body weightRegular11-22 kg body weightLarge22-45 kg body weight,233,5
4383,greenies-dental-treats-original-regular-for-dogs-11-22kg-18-treats-510gm-mega-pack,Greenies,Greenies Dental Treats Original Regular For Dogs 11-22kg (18 Treats) 510gm Mega Pack,510g (18 Treats),$27.84,$40.00,"Greenies Dental Treats For Dogs Are Tasty Chewy Rewards That Can Improve Oral HealthHelps clean yourdog&rsquo;steeth by using natural a chewing action to wipe away both plaque and tartar build up from the tooth surfacesRemoving plaque and tartar helps to freshen the breath and keep the gums healthyVeterinarian recommendedDeveloped for use as a daily treatMade with natural ingredientsLow in fat and high in proteinHighly soluble ingredients for quick and easy digestionHighly palatable and great tastingChewy, flexible texture - allows your dog's teeth tosink into the treat for a greater cleaning effectFun toothbrush shape and green in colour!Provides environmental enrichment and stimulating activity to keep your pal entertainedA safe option to satisfy your dog&rsquo;s instinctive drive to chewRecommended forLarge: Dogs 22-45kgRegular: Dogs 11-22kgPetite: Dogs 7-11kgTeenie: Dogs 2-7kgSize SelectionA range of treat sizes are available to ensure the correct texture and hardness for the different biting and chewing capabilities of different breeds of dogsIt is important to select the appropriate chew for the size of your dog &ndash; dog should not be able to eat it quickly or without a lot of chewing effortNot suitable for dogs less than 2 kg body weight or less than 6 months of age","IngredientsWheat flour, wheat gluten, glycerin, gelatin, oat fibre, water, lecithin, natural poultry flavour, minerals (dicalcium phosphate, potassium chloride, calcium carbonate, magnesium amino acid chelate, zinc amino acid chelate, iron amino acid chelate, copper amino acid chelate, manganese amino acid chelate, selenium, potassium iodide), dried apple pomace, choline chloride, fruit juice colour, vitamins (dl-alpha tocopherol acetate [source of vitamin E], vitamin B12 supplement, d-calcium pantothenate [vitamin B5], niacin supplement, vitamin A supplement, riboflavin supplement [vitamin B2], vitamin D3 supplement, biotin, pyridoxine hydrochloride [vitamin B6], thiamine mononitrate [vitamin B1], folic acid), tumeric colourNutritional AnalysisCrude Protein (min) 30%, Crude Fat (min) 5.5%, Crude Fat (max) 7%, Crude Fibre (max) 6%, Moisture (max) 15%, Calcium (min) 0.5%, Phosphorus (min) 0.4%, Niacin (min) 14mg/kgTotal Calories Per ChewLarge: 145Regular: 90Petite: 55Teenie: 26",Feeding GuidelinesFeed one chew per daySupervise your dog to ensure the treat is adequately chewed &ndash; gulping chews in large pieces can be harmful to your dogNot suitable for dogs less than 2kg or less than 6 months of ageAlways provide fresh drinking water for your dogChew SizeSuitable for dogsTeenie2-7 kg body weightPetite7-11 kg body weightRegular11-22 kg body weightLarge22-45 kg body weight,233,5
11642,greenies-dental-treats-original-regular-for-dogs-11-22kg-36-treats-1kg-value-pack,Greenies,Greenies Dental Treats Original Regular For Dogs 11-22kg (36 Treats) 1kg Value Pack,1kg (36 Treats),$48.93,$70.00,"Greenies Dental Treats For Dogs Are Tasty Chewy Rewards That Can Improve Oral HealthHelps clean yourdog&rsquo;steeth by using natural a chewing action to wipe away both plaque and tartar build up from the tooth surfacesRemoving plaque and tartar helps to freshen the breath and keep the gums healthyVeterinarian recommendedDeveloped for use as a daily treatMade with natural ingredientsLow in fat and high in proteinHighly soluble ingredients for quick and easy digestionHighly palatable and great tastingChewy, flexible texture - allows your dog's teeth tosink into the treat for a greater cleaning effectFun toothbrush shape and green in colour!Provides environmental enrichment and stimulating activity to keep your pal entertainedA safe option to satisfy your dog&rsquo;s instinctive drive to chewRecommended forLarge: Dogs 22-45kgRegular: Dogs 11-22kgPetite: Dogs 7-11kgTeenie: Dogs 2-7kgSize SelectionA range of treat sizes are available to ensure the correct texture and hardness for the different biting and chewing capabilities of different breeds of dogsIt is important to select the appropriate chew for the size of your dog &ndash; dog should not be able to eat it quickly or without a lot of chewing effortNot suitable for dogs less than 2 kg body weight or less than 6 months of age","IngredientsWheat flour, wheat gluten, glycerin, gelatin, oat fibre, water, lecithin, natural poultry flavour, minerals (dicalcium phosphate, potassium chloride, calcium carbonate, magnesium amino acid chelate, zinc amino acid chelate, iron amino acid chelate, copper amino acid chelate, manganese amino acid chelate, selenium, potassium iodide), dried apple pomace, choline chloride, fruit juice colour, vitamins (dl-alpha tocopherol acetate [source of vitamin E], vitamin B12 supplement, d-calcium pantothenate [vitamin B5], niacin supplement, vitamin A supplement, riboflavin supplement [vitamin B2], vitamin D3 supplement, biotin, pyridoxine hydrochloride [vitamin B6], thiamine mononitrate [vitamin B1], folic acid), tumeric colourNutritional AnalysisCrude Protein (min) 30%, Crude Fat (min) 5.5%, Crude Fat (max) 7%, Crude Fibre (max) 6%, Moisture (max) 15%, Calcium (min) 0.5%, Phosphorus (min) 0.4%, Niacin (min) 14mg/kgTotal Calories Per ChewLarge: 145Regular: 90Petite: 55Teenie: 26",Feeding GuidelinesFeed one chew per daySupervise your dog to ensure the treat is adequately chewed &ndash; gulping chews in large pieces can be harmful to your dogNot suitable for dogs less than 2kg or less than 6 months of ageAlways provide fresh drinking water for your dogChew SizeSuitable for dogsTeenie2-7 kg body weightPetite7-11 kg body weightRegular11-22 kg body weightLarge22-45 kg body weight,233,5
